,ProductName_ID,Point-of-Sale_ID,Sell-out units,date
2311,78,284,3,2019-05-13
2312,78,284,7,2019-01-14
2313,78,284,4,2019-05-20
2314,78,284,9,2019-05-27
2315,78,284,6,2019-06-03
2316,78,284,7,2019-06-10
2317,78,284,4,2019-06-17
2318,78,284,3,2019-06-24
2319,78,284,6,2019-07-01
2320,78,284,4,2019-07-08
2321,78,284,8,2019-07-15
2322,78,284,11,2019-07-22
2323,78,284,6,2019-01-21
2324,78,284,3,2019-07-29
2325,78,284,14,2019-08-05
2326,78,284,4,2019-08-12
2327,78,284,3,2019-08-19
2328,78,284,5,2019-08-26
2329,78,284,8,2019-09-02
2330,78,284,5,2019-09-09
2331,78,284,7,2019-09-16
2332,78,284,5,2019-09-23
2333,78,284,4,2019-09-30
2334,78,284,3,2019-01-28
2335,78,284,4,2019-10-07
2336,78,284,8,2019-10-14
2337,78,284,5,2019-10-21
2338,78,284,2,2019-10-28
2339,78,284,2,2019-11-04
2340,78,284,4,2019-02-04
2341,78,284,5,2019-02-18
2342,78,284,6,2019-02-25
2343,78,284,6,2019-03-04
2344,782,284,10,2016-01-04
2345,782,284,18,2016-03-07
2346,782,284,8,2016-03-14
2347,782,284,6,2016-03-21
2348,782,284,12,2016-03-28
2349,782,284,13,2016-04-04
2350,782,284,13,2016-04-11
2351,782,284,22,2016-04-18
2352,782,284,8,2016-04-25
2353,782,284,14,2016-05-02
2354,782,284,10,2016-05-09
2355,782,284,19,2016-01-11
2356,782,284,13,2016-05-16
2357,782,284,10,2016-05-23
2358,782,284,9,2016-05-30
2359,782,284,8,2016-06-06
2360,782,284,13,2016-06-13
2361,782,284,13,2016-06-20
2362,782,284,14,2016-06-27
2363,782,284,16,2016-07-04
2364,782,284,10,2016-07-11
2365,782,284,18,2016-07-18
2366,782,284,25,2016-01-18
2367,782,284,6,2016-07-25
2368,782,284,16,2016-08-01
2369,782,284,11,2016-08-08
2370,782,284,10,2016-08-15
2371,782,284,12,2016-08-22
2372,782,284,16,2016-08-29
2373,782,284,6,2016-09-05
2374,782,284,26,2016-09-12
2375,782,284,9,2016-09-19
2376,782,284,13,2016-09-26
2377,782,284,20,2016-01-25
2378,782,284,7,2016-10-03
2379,782,284,9,2016-10-10
2380,782,284,20,2016-10-17
2381,782,284,12,2016-10-24
2382,782,284,15,2016-10-31
2383,782,284,18,2016-11-07
2384,782,284,10,2016-11-14
2385,782,284,13,2016-11-21
2386,782,284,22,2016-11-28
2387,782,284,16,2016-12-05
2388,782,284,13,2016-02-01
2389,782,284,16,2016-12-12
2390,782,284,6,2016-12-19
2391,782,284,10,2016-12-26
2392,782,284,4,2017-01-02
2393,782,284,8,2016-02-08
2394,782,284,13,2016-02-15
2395,782,284,20,2016-02-22
2396,782,284,22,2016-02-29
2397,782,284,2,2017-01-02
2398,782,284,16,2017-03-06
2399,782,284,12,2017-03-13
2400,782,284,10,2017-03-20
2401,782,284,18,2017-03-27
2402,782,284,11,2017-04-03
2403,782,284,12,2017-04-10
2404,782,284,17,2017-04-17
2405,782,284,24,2017-04-24
2406,782,284,12,2017-05-01
2407,782,284,17,2017-05-08
2408,782,284,6,2017-01-09
2409,782,284,7,2017-05-15
2410,782,284,13,2017-05-22
2411,782,284,11,2017-05-29
2412,782,284,6,2017-06-05
2413,782,284,17,2017-06-12
2414,782,284,23,2017-06-19
2415,782,284,11,2017-06-26
2416,782,284,10,2017-07-03
2417,782,284,16,2017-07-10
2418,782,284,11,2017-07-17
2419,782,284,4,2017-01-16
2420,782,284,15,2017-07-24
2421,782,284,13,2017-07-31
2422,782,284,14,2017-08-07
2423,782,284,13,2017-08-14
2424,782,284,12,2017-08-21
2425,782,284,12,2017-08-28
2426,782,284,8,2017-09-04
2427,782,284,8,2017-09-11
2428,782,284,17,2017-09-18
2429,782,284,15,2017-09-25
2430,782,284,7,2017-01-23
2431,782,284,6,2017-10-02
2432,782,284,8,2017-10-09
2433,782,284,19,2017-10-16
2434,782,284,4,2017-10-23
2435,782,284,14,2017-10-30
2436,782,284,13,2017-11-06
2437,782,284,7,2017-11-13
2438,782,284,16,2017-11-20
2439,782,284,17,2017-11-27
2440,782,284,25,2017-12-04
2441,782,284,19,2017-01-30
2442,782,284,20,2017-12-11
2443,782,284,15,2017-12-18
2444,782,284,10,2017-12-25
2445,782,284,11,2017-02-06
2446,782,284,16,2017-02-13
2447,782,284,16,2017-02-20
2448,782,284,18,2017-02-27
2449,782,284,25,2018-01-01
2450,782,284,10,2018-03-05
2451,782,284,19,2018-03-12
2452,782,284,18,2018-03-19
2453,782,284,11,2018-03-26
2454,782,284,22,2018-04-02
2455,782,284,13,2018-04-09
2456,782,284,9,2018-04-16
2457,782,284,6,2018-04-23
2458,782,284,27,2018-04-30
2459,782,284,11,2018-05-07
2460,782,284,21,2018-01-08
2461,782,284,11,2018-05-14
2462,782,284,17,2018-05-21
2463,782,284,21,2018-05-28
2464,782,284,25,2018-06-04
2465,782,284,7,2018-06-11
2466,782,284,13,2018-06-18
2467,782,284,17,2018-06-25
2468,782,284,11,2018-07-02
2469,782,284,23,2018-07-09
2470,782,284,21,2018-07-16
2471,782,284,25,2018-01-15
2472,782,284,18,2018-07-23
2473,782,284,11,2018-07-30
2474,782,284,15,2018-08-06
2475,782,284,15,2018-08-13
2476,782,284,10,2018-08-20
2477,782,284,19,2018-08-27
2478,782,284,13,2018-09-03
2479,782,284,18,2018-09-10
2480,782,284,13,2018-09-17
2481,782,284,9,2018-09-24
2482,782,284,13,2018-01-22
2483,782,284,13,2018-10-01
2484,782,284,15,2018-10-08
2485,782,284,17,2018-10-15
2486,782,284,14,2018-10-22
2487,782,284,18,2018-10-29
2488,782,284,15,2018-11-05
2489,782,284,9,2018-11-12
2490,782,284,11,2018-11-19
2491,782,284,22,2018-11-26
2492,782,284,21,2018-12-03
2493,782,284,22,2018-01-29
2494,782,284,10,2018-12-10
2495,782,284,12,2018-12-17
2496,782,284,14,2018-12-24
2497,782,284,20,2018-02-05
2498,782,284,20,2018-02-12
2499,782,284,18,2018-02-19
2500,782,284,10,2018-02-26
2501,782,284,9,2019-01-07
2502,782,284,18,2019-03-11
2503,782,284,14,2019-03-18
2504,782,284,22,2019-03-25
2505,782,284,16,2019-04-01
2506,782,284,25,2019-04-08
2507,782,284,11,2019-04-15
2508,782,284,10,2019-04-22
2509,782,284,11,2019-04-29
2510,782,284,20,2019-05-06
2511,782,284,17,2019-05-13
2512,782,284,19,2019-01-14
2513,782,284,18,2019-05-20
2514,782,284,9,2019-05-27
2515,782,284,14,2019-06-03
2516,782,284,14,2019-06-10
2517,782,284,23,2019-06-17
2518,782,284,15,2019-06-24
2519,782,284,23,2019-07-01
2520,782,284,11,2019-07-08
2521,782,284,14,2019-07-15
2522,782,284,18,2019-07-22
2523,782,284,15,2019-01-21
2524,782,284,12,2019-07-29
2525,782,284,11,2019-08-05
2526,782,284,12,2019-08-12
2527,782,284,19,2019-08-19
2528,782,284,23,2019-08-26
2529,782,284,13,2019-09-02
2530,782,284,17,2019-09-09
2531,782,284,16,2019-09-16
2532,782,284,17,2019-09-23
2533,782,284,24,2019-09-30
2534,782,284,16,2019-01-28
2535,782,284,9,2019-10-07
2536,782,284,13,2019-10-14
2537,782,284,17,2019-10-21
2538,782,284,9,2019-10-28
2539,782,284,10,2019-11-04
2540,782,284,24,2019-02-04
2541,782,284,17,2019-02-11
2542,782,284,12,2019-02-18
2543,782,284,13,2019-02-25
2544,782,284,24,2019-03-04
2545,801,284,1,2016-01-04
2546,801,284,2,2016-03-07
2547,801,284,3,2016-03-14
2548,801,284,1,2016-03-28
2549,801,284,6,2016-04-04
2550,801,284,2,2016-04-11
2551,801,284,4,2016-04-25
2552,801,284,2,2016-05-02
2553,801,284,2,2016-05-09
2554,801,284,6,2016-01-11
2555,801,284,3,2016-05-16
2556,801,284,1,2016-05-23
2557,801,284,3,2016-05-30
2558,801,284,1,2016-06-06
2559,801,284,3,2016-06-13
2560,801,284,3,2016-06-20
2561,801,284,1,2016-06-27
2562,801,284,4,2016-07-04
2563,801,284,2,2016-07-11
2564,801,284,3,2016-07-18
2565,801,284,3,2016-01-18
2566,801,284,3,2016-07-25
2567,801,284,2,2016-08-01
2568,801,284,3,2016-08-08
2569,801,284,1,2016-08-15
2570,801,284,3,2016-08-29
2571,801,284,3,2016-09-05
2572,801,284,1,2016-09-12
2573,801,284,1,2016-09-19
2574,801,284,8,2016-01-25
2575,801,284,5,2016-10-10
2576,801,284,4,2016-10-17
2577,801,284,3,2016-10-24
2578,801,284,3,2016-10-31
2579,801,284,1,2016-11-07
2580,801,284,1,2016-11-14
2581,801,284,2,2016-11-21
2582,801,284,1,2016-11-28
2583,801,284,2,2016-12-05
2584,801,284,4,2016-02-01
2585,801,284,2,2016-12-12
2586,801,284,2,2016-12-19
2587,801,284,3,2016-12-26
2588,801,284,2,2016-02-08
2589,801,284,4,2016-02-22
2590,801,284,1,2016-02-29
2591,801,284,1,2017-01-02
2592,801,284,1,2017-03-06
2593,801,284,5,2017-03-13
2594,801,284,2,2017-03-20
2595,801,284,2,2017-03-27
2596,801,284,2,2017-04-03
2597,801,284,3,2017-04-10
2598,801,284,2,2017-04-17
2599,801,284,3,2017-04-24
2600,801,284,1,2017-05-08
2601,801,284,5,2017-01-09
2602,801,284,1,2017-05-15
2603,801,284,3,2017-05-22
2604,801,284,4,2017-05-29
2605,801,284,1,2017-06-05
2606,801,284,2,2017-06-12
2607,801,284,4,2017-06-19
2608,801,284,2,2017-07-10
2609,801,284,2,2017-07-17
2610,801,284,2,2017-01-16
2611,801,284,3,2017-07-24
2612,801,284,5,2017-07-31
2613,801,284,2,2017-08-07
2614,801,284,3,2017-08-21
2615,801,284,2,2017-08-28
2616,801,284,1,2017-09-04
2617,801,284,3,2017-09-11
2618,801,284,6,2017-09-18
2619,801,284,4,2017-09-25
2620,801,284,1,2017-01-23
2621,801,284,1,2017-10-02
2622,801,284,3,2017-10-09
2623,801,284,5,2017-10-16
2624,801,284,5,2017-10-30
2625,801,284,2,2017-11-06
2626,801,284,5,2017-11-13
2627,801,284,4,2017-11-20
2628,801,284,2,2017-11-27
2629,801,284,3,2017-12-04
2630,801,284,5,2017-12-11
2631,801,284,3,2017-12-18
2632,801,284,2,2017-12-25
2633,801,284,2,2017-02-06
2634,801,284,1,2017-02-20
2635,801,284,3,2017-02-27
2636,801,284,2,2018-01-01
2637,801,284,3,2018-03-05
2638,801,284,5,2018-03-12
2639,801,284,5,2018-03-19
2640,801,284,2,2018-03-26
2641,801,284,3,2018-04-02
2642,801,284,8,2018-04-09
2643,801,284,1,2018-04-16
2644,801,284,7,2018-04-23
2645,801,284,7,2018-04-30
2646,801,284,9,2018-05-07
2647,801,284,2,2018-01-08
2648,801,284,10,2018-05-14
2649,801,284,3,2018-05-21
2650,801,284,4,2018-05-28
2651,801,284,3,2018-06-04
2652,801,284,7,2018-06-11
2653,801,284,8,2018-06-18
2654,801,284,9,2018-06-25
2655,801,284,10,2018-07-02
2656,801,284,3,2018-07-09
2657,801,284,6,2018-07-16
2658,801,284,6,2018-01-15
2659,801,284,3,2018-07-23
2660,801,284,7,2018-07-30
2661,801,284,1,2018-08-06
2662,801,284,2,2018-08-13
2663,801,284,4,2018-08-20
2664,801,284,3,2018-08-27
2665,801,284,4,2018-09-03
2666,801,284,2,2018-09-10
2667,801,284,4,2018-09-17
2668,801,284,7,2018-09-24
2669,801,284,3,2018-01-22
2670,801,284,4,2018-10-01
2671,801,284,5,2018-10-08
2672,801,284,9,2018-10-15
2673,801,284,5,2018-10-22
2674,801,284,5,2018-10-29
2675,801,284,6,2018-11-05
2676,801,284,3,2018-11-12
2677,801,284,1,2018-11-26
2678,801,284,3,2018-12-03
2679,801,284,6,2018-01-29
2680,801,284,13,2018-12-10
2681,801,284,7,2018-12-17
2682,801,284,4,2018-12-24
2683,801,284,6,2018-02-05
2684,801,284,2,2018-02-12
2685,801,284,7,2018-02-19
2686,801,284,9,2018-02-26
2687,801,284,1,2019-01-07
2688,801,284,5,2019-03-11
2689,801,284,3,2019-03-18
2690,801,284,4,2019-03-25
2691,801,284,2,2019-04-01
2692,801,284,6,2019-04-08
2693,801,284,7,2019-04-15
2694,801,284,1,2019-04-22
2695,801,284,3,2019-04-29
2696,801,284,3,2019-05-06
2697,801,284,6,2019-05-13
2698,801,284,8,2019-01-14
2699,801,284,2,2019-05-20
2700,801,284,4,2019-05-27
2701,801,284,9,2019-06-03
2702,801,284,5,2019-06-10
2703,801,284,6,2019-06-17
2704,801,284,3,2019-06-24
2705,801,284,7,2019-07-01
2706,801,284,4,2019-07-08
2707,801,284,5,2019-07-15
2708,801,284,6,2019-07-22
2709,801,284,2,2019-01-21
2710,801,284,11,2019-07-29
2711,801,284,3,2019-08-05
2712,801,284,3,2019-08-12
2713,801,284,3,2019-08-19
2714,801,284,1,2019-08-26
2715,801,284,2,2019-09-02
2716,801,284,2,2019-09-09
2717,801,284,6,2019-09-16
2718,801,284,3,2019-09-23
2719,801,284,3,2019-09-30
2720,801,284,1,2019-01-28
2721,801,284,1,2019-10-07
2722,801,284,3,2019-10-14
2723,801,284,9,2019-10-21
2724,801,284,1,2019-11-04
2725,801,284,5,2019-02-04
2726,801,284,6,2019-02-11
2727,801,284,4,2019-02-18
2728,801,284,2,2019-02-25
2729,801,284,4,2019-03-04
